And h nioy th moiti of hi n, False
 grc hr mrrig with n vnck gif, False
And thi i it  in c th mtch go forwr, False
Th tribut which you py hb r, False
And if by Bthzr h hu  on, False
 h nioy th kingdom ftr , False
   mk th motion to my ourign i, False
And work it if my couni my pru, False
  Do o my ord nd if h giu conn, False
 hop hi prnc hr wi honour , False
In cbrtion of th nupti dyâ€, False
And t himf dtrmin of th ti, False
  Wit p your Grc commnd m ought bi, False
  Commnd m to th king nd o fr, False
But whr Princ Bthzr to tk hi , False
  Tht i prfourmd rdi my good or, False
  Amongt th rt of wht you hu in chr, False
Th princ runom mut not b forgo, False
Tht non of min but hi tht took him prionrâ€, False
And w hi forwrdn dru rwr, False
It w Hortio our knightmrh on, False
  Btwn v thr  pric rdy pitch, False
And h b nd with  conunint p, False
  Thn onc gin frw my or, False
  rw my ord of Cti nd th r, False
  Now brothr you mut mk om itt pi, False
To winn fir Bimpri from hr w, False
Young virgin mut b rud by thir frn, False
Th princ i mib nd ou hr , False
If h ngct him nd forgo hi o, False
Sh both wi wrong hr own tt nd ou, False
Thrfor whi  do ntrtin th prin, False
With grtt pur tht our court ffoor, False
Enduor you to winn your dughtr though, False
If h giu bck  thi wi com to nugh, False
Entr   nd, False
  Now tht th night bgin with b win, False
To ourcoud th brightn of th un, False
And tht in drkn pur my b do, False
Com Bimpri t v to th bow, False
And thr i fti p  pnt how, False
   foow th my ou nd wi not bc, False
Athough my finting hrt contro my o, False
  Why mk you doubt of Pdringno fit, False
  No h i  truti  my cond , False
Go Pdringno wtch without th g, False
And t v known if ny mk pproc, False
  id  Intd of wtching  dru mor go, False
By ftching Don Lornzo to thi mtc, False
  Wht mn my o, False
                           know not wht my, False
And yt my hrt fort m om michun, False
  Swt y not o fir ortun i our frn, False
And hun hu hut vp dy to pur , False
Th trr thou t hod bck thir twincking hi, False
And Lun hid hrf to pur , False
 Thou ht pruid   conqur my midoub, False
And in thy ou nd counc drown my f, False
 fr no mor ou now i  my though, False
Why it w not for pur kth, False
  Th mor thou itt within th uy bow, False
Th mor wi or dck it with hr fow, False
  but if or py Hortio h, False
Hr iou y wi think  it too n, False
  Hrk mdm how th bird rcord by nigh, False
or ioy tht Bimpri it in igh, False
  No Cupid countrfit th nightin, False
To frm wt muick to Hortio , False
  If Cupid ing thn Vnu i not frrâ€, False
 thou rt Vnu or om firr tr, False
  If  b Vnu thou mut nd b M, False
And whr Mr rignth thr mut nd b wr, False
  Thn thu bgin our wr  put forth thy hn, False
Tht it my combt with my rudr hn, False
  St forth thy foot to try th puh of mi, False
  But firt my ook h combt gint t, False
  Thn wrd thyf   drt thi ki  t, False
 Thu  rturn th drt thou thrwt t , False
  Ny thn to gin th gory of th fi, False
My twining rm h yok nd mk th y, False
  Ny thn my rm r rg nd trong wit, False
Thu m by vin r compt ti thy , False
   t m go for in my troubd , False
Now mit thou rd tht if in pion d, False
   ty whi nd  wi dy with t, False
So ht thou yd nd yt hu conqurd , False
  Who thr  Pdringno   r btri, False
Entr  , False
 digui, False
  My ord wy with hr  tk hr i, False
 ir forbr your vour i rdy tri, False
Quicky diptch my mit, False
Thy hng him in th rbo, False
                          Wht wi you murdr , False
   thu  nd thu  th r th fruit of o, False
   u hi if nd t m dy for hi, False
 u him brothr  u him Bthz, False
 oud Hortio but h oud not , False
  But Bthzr ou Bimpr, False
  Athough hi if wr ti mbitiou prou, False
Yt i h t th hight now h i d, False
  Murdr  murdr  hp  Hironimo h, False
  Com top hr mouth  wy with h, False
Entr  in hi hirt , False
  Wht outcrid puck m from my nkd b, False
And chi my throbbing hrt with trmbing f, False
Which nur dngr yt coud dunt bfo, False
Who c Hironimo  pk hr  , False
 did not umbr thrfor tw no dr, False
No no it w om womn crid for h, False
And hr within thi grdn did h cr, False
And in thi grdn mut  rcu h, False
But ty  wht murdrou pctc i th, False
 mn hngd vp nd  th murdrr go, False
And in th bowr to y th guit on , False
Thi pc w md for pur not for dt, False
Tho grmnt tht h wr  oft hu nâ€, False
  it i Hortio my wt on, False
 no but h tht whiom w my on, False
 w it thou tht cdt m from my b, False
 pk if ny prk of if rmi, False
 m thy fthr  Who hth in my on, False
Wht udg montr not of humn kin, False
Hth hr bn guttd with thy hrm boo, False
And ft thy boudi corp dihonourd h, False
or m midt th drk nd drdfu h, False
To drown th with n ocn of my t, False
 hun why md you night to cour in, False
By dy thi dd of drkn hd not b, False
 rth why didt thou not in tim duou, False
Th vi prophnr of thi crd bow, False
 poor Hortio wht hdt thou midoo, False
To  thy if r if w nw bgu, False
 wickd butchr whtor thou wr, False
How coud thou trng vrtu nd dr, False
Ay m mot wrtchd  tht hu ot my io, False
In ing my Hortio my wt bo, False
  My hubnd bnc mk my hrt to thro, False
  Hr Ib  Hp m to mn, False
or igh r topt nd  my tr r pn, False
  Wht word of grifâ€”my onn Horti, False
 whr th uthor of thi nd w, False
  To know th uthor wr om  of gr, False
or in rung my hrt woud find r, False
  Thn i h gon  nd i my onn gon to, False
 guh out tr  fountin nd foud of t, False
Bow igh nd ri nd urting tor, False
or outrg fit our curd wrtchd, False
  Swt ouy ro i puckt bfor thy ti, False
ir worthy onn not conqurd but btri, False
 ki th now for word with tr r tin, False
  And  co vp th g of hi igh, False
or onc th y wr ony my digh, False
  St thou thi hndkrchr bmrd with boo, False
It h not from m ti  tk run, False
St thou tho wound tht yt r bding fr, False
 not intomb thm ti  hu rung, False
Thn wi  ioy midt my dicontn, False
Ti thn my orrow nur hb pn, False
  Th hun r iut murdr cnnot b hi, False
Tim i th uthor of both truth nd righ, False
And tim wi bring thi trchri to igh, False
  Mnwhi good Ib c thy pin, False
Or t th t dimb thm wh, False
So h w oonr find th prcti ou, False
And rn by whom  thi w brought bou, False
Com Ib now t v tk him v, False
And br him in from out thi curd p, False
 y hi dirgâ€”inging fit not thi , False
 iqui mihi qu puchrum vr duct hr, False
 t hi brt vnto hi wor, False
Mict t notro dtur mdicin door, False
Aut iqui fciunt nnorum obiui ucc, False
Prbt ip mtm mgnum qucunqu pr orb, False
Grmin o puchr icit uci in o, False
Ip bibm quicquid mdittur g vnn, False
Quicquid t irrum ui cc nni ncti, False
Omni prptir thum quoqu dum m omn, False
Not in xtincto moritur pctor n, False
Ergo tu prptuu piuit imuni omn, False
Emorir tcum ic ic iuut ir ub vmb, False
Attmn bitm proprto cdr th, False
 mortm vindict tum tum nu qutu, False
Hr h throw it from him nd br t, False
  Broughtt thou m hthr to incr my pi, False
 ookt tht Bthzr houd hu bn i, False
But ti my frnd Hortio tht i i, False
And thy bu fir Bimpr, False
On whom  dotd mor thn  th wor, False
Bcu h oud m mor thn  th wor, False
  Thou tkt of hrut whn th corn i gr, False
Th nd i grown of ury work w do, False
Th ick com not ti th corn b ri, False
 ti nd r  d th from thi p, False
 hw th Bthzr in huy , False
Th Portugu cour, False
Entr    , False
  Infortunt condition of kin, False
Std midt o mny hp doub, False
irtw r pt vpon xtrmt high, False
And oft uppntd with xcding h, False
But ur ubict to th wh of chn, False
And t our hight nur ioy w , False
 w doubt nd drd our ourthro, False
So triuth not th wu with undry win, False
 fortun toyth in th ffir of kin, False
Tht woud b frd yt fr to b bou, False
Sith fr nd ou to king i fttr, False
or intnc ording ook vpon your kin, False
By ht dpriud of hi drt on, False
Th ony hop of our ucciu i, False
   hd not thought tht Axndro hr, False
Hd bn nunomd with uch xtrm h, False
But now   tht word hu ur wor, False
And thr no crdit in th countnn, False
  No for my ord hd you bhod th tri, False
Tht find ou hd coourd in hi oo, False
Whn h in cmp conortd Bthz, False
rr mor incontnt hd you thought th un, False
Tht howry cot th cntr of th rt, False
Thn Axndro purpo to th prin, False
  No mor Viuppo thou ht id noug, False
And with thy word thou it our woundd though, False
Nor h  ongr dy with th wor, False
Procrtinting Axndro dt, False
Go om of you nd ftch th tritor fort, False
Tht  h i condmnd h my d, False
Entr  with   n, False
 In uch xtrm wi nought but ptinc r, False
  But in xtrm wht ptinc h  , False
Nor dicontnt it m to u th wor, False
With whom thr nothing cn prui but wron, False
  Yt hop th b, False
                         Ti hun my ho, False
 for th rth it i too much infc, False
To yd m hop of ny of hr mou, False
  Why ingr y bring froth tht dring fn, False
And t him di for hi ccurd d, False
  Not tht  fr th xtrmiti of dthâ€, False
or nob cnnot toop to rui frâ€, False
Doo   king thu dicontntd i, False
But thi  thi tormnt my bouring o, False
Tht thu  di upctd of  in, False
Whrof  Hun hu known my crt though, False
So m  fr from thi uggtio, False
  No mor  y to th tortur  wh, False
Bind him nd burn hi body in tho f, False
Thy bind him to th t, False
Tht h prfigur tho vnqunchd fi, False
Of Phgiton prprd for hi o, False
  My guit dth wi b ungd on t, False
On th Viuppo tht hth mid th, False
Or for thy md ht fy m ccu, False
  Ny Axndro if thou mnc , False
 nd  hnd to nd th to th , False
Whr tho thy word h prih with thy wor, False
Iniuriou tritour montrou homici, False
  Sty  hod whi  nd hr with prdon o, False
Hi Miti y hnd vpon Viupp, False
  Embdour wht nw nth vrgd thi odi, False
  Know ourign ord tht Bthzr doth i, False
  Wht it thou  iuth Bthzr our on, False
  Your Highn onn Lord Bthzr doth i, False
And w intrtd in th court of Spi, False
Humby commnd him to your Mit, False
Th i bhd nd th my foow, False
With th th ttr of th king commn, False
Ar hppi witn of hi Highn ht, False
Th  ook on th ttr nd proc, False
 rd  Thy onn doth iu your tribut i rciu, False
Thy pc i md nd w r tifi, False
Th rt rou vpon  thing propo, False
or both our honor nd thy bnfi, False
  Th r hi Highn frthr rti, False
 giu him mor tt, False
  Accurd wrch to intimt th , False
Agint th if nd rputtio, False
Of nob Axndro  com my ord vnbind hi, False
To   Lt him vnbind th tht i bound to dt, False
To mk  quit for thy dicontn, False
  Drd ord in kindn you coud do no, False
Vpon rport of uch  dmnd fc, False
But thu w  our innocnc hth u, False
Th hop ik which thou Viuppo ough, False
By thy uggtion to hu mcr, False
  Sy f Viuppo whrfor didt thou th, False
y btry Lord Axndro i, False
Him whom thou knowt tht no vnkindn, False
But un th ughtr of our drt on, False
Coud onc hu moud v to hu miconcu, False
  Sy trchrou Viuppo t th Kin, False
Or whrin hth Axndro vd th , False
  Rnt with rmmbrnc of o fou  d, False
My guiti ou ubmit m to thy doo, False
or not for Axndro iniur, False
But for rwrd nd hop to b prfr, False
Thu hu  hmy hzrdd hi i, False
  Which viin hb rnomd with thy dt, False
And not o mn  tormnt  w h, False
Duid for him who thou idt w our on, False
But with th bittrt tormnt nd xtr, False
Tht my b yt inuntd for thin n, False
 m to intr, False
Intrt m not  Go tk th tritor hn, False
And Axndro t v honor t, False
With pubiqu notic of thy oyt, False
To nd tho thing rticutd h, False
By our grt ord th mighti king of Spi, False
 with our counc wi dibr, False
Com Axndro kp v compn, False
Spin nr th  c, False
  Oh i  no i but fountin frught with t, False
Oh if no if but iuy fourm of dt, False
Oh word no word but m of pubiqu wron, False
Confud nd fid with murdr nd mid, False
Oh crd hun if thi vnhowd d, False
If thi inhumn nd brbrou ttmp, False
If thi incomprb murdr th, False
Of min but now no mor my on, False
Sh p vnrud nd vnrungd , False
How houd w trm your ding to b iu, False
If you vniuty d with tho tht in your iutic tru, False
Th night d crtry to my mo, False
With dirfu viion wk my vxd o, False
And with th wound of my ditrfu on, False
Soicit m for notic of hi dt, False
Th ougy fnd do y forth of , False
And frm my hrt with firc infmd though, False
Th coudi dy my dicontnt rcor, False
Ery bgin to rgtr my dr, False
And driu m forth to k th murthr, False
Ei if word hun h night nd d, False
 rch how nd om mn om mn tht m, False
Wht hr  ttr  Tuh it i not , False
 ttr for Hironim, False
Rd  or wnt of inck rciu thi boudi wri, False
 hth my hp brothr hid from t, False
Rung thyf on Bthzr nd hi, False
or th wr thy tht murdrd thy on, False
Hironimo rung Hortio dt, False
And bttr fr thn Bimpri dothâ€, False
Wht mn thi vnxpctd mir, False
My onn in by Lornzo nd th prin, False
Wht cu hd thy Hortio to mig, False
Or wht might moou th Bimpr, False
To ccu thy brothr hd h bn th m, False
Hironimo bwr  thou rt btri, False
And to intrp thy if thi trin i i, False
Adui th thrfor b not crduo, False
Thi i duid to ndngr t, False
Tht thou by thi Lornzo hout cc, False
And h for thy dihonour don how dr, False
Thy if in qution nd thy nm in h, False
Dr w th if of my bovd on, False
And of hi dth bhou m to b ung, False
Thn hzrd not thin own Hironim, False
But iu tffct thy routio, False
 thrfor wi by circumtnc tr, False
Wht  cn gthr to confirm thi wri, False
And hrkn nr th Duk of Cti ho, False
Co if  cn with Bimpr, False
To itn mor but nothing to bwr, False
                  Now Hironim, False
  Whr thy d, False
                   know not hr my or, False
  How now who thi  Hironim, False
                My or, False
   kth m for my dy Bimpr, False
  Wht to doo Hironimo   , False
Diogu from th undtd nd th  mnucrip, False
  Oh no my ord  dr not it mut not , False
 humby thnk your ordhi, False
Diogu from th   nd  ditio, False
                        Who  You my or, False
 rru your fvour for  grtr honou, False
Thi i  vry toy my ord  to, False
   on Hironimo cquint m with i, False
   fith my ord ti n id thin, False
 mut conf  h bin too ck too trd, False
To rmi vnto your Honou, False
  How now Hironim, False
  In troth my ord it i  thing of nothin, False
Th murdr of  onn or o my ordâ€, False
                          Why thn fr, False
  My grif in hrt my thought no tung cn , False
  Com hithr Pdringno t thou th, False
  My ord   it nd upct it to, False
  Thi i tht dmnd viin Srbri, False
Tht hth  fr rud Hortio dt, False
  My ord h coud not tw o ty do, False
And inc h hth not ft my compn, False
  Admit h hu not hi condition uc, False
 fr or fttring word my mk him , False
 know hi humour nd thrwith rpn, False
Tht r  vd him in thi ntrpr, False
But Pdringno to prunt th wor, False
And cu  know th crt  my o, False
Hr for thy furthr tifction tk thou th, False
Giu him mor go, False
And hrkn to m  thu it i dui, False
Thi night thou mutâ€”nd prith o rouâ€, False
Mt Srbrin t St Luigi Prkâ€, False
Thou knowt ti hr hrd by bhind th ho, False
Thr tk thy tnd nd  thou trik him u, False
or dy h mut if w do mn to i, False
  But how h Srbrin b thr my or, False
  Lt m on  nd him to m, False
Th princ nd m whr thou mut do thi d, False
  It hb don my ord it h b do, False
And  go rm myf to mt him th, False
  Whn thing h tr   hop thy w, False
Thn ht thou mount for thi thou knowt my min, False
         My or, False
                  Go ir, False
To Srbrin nd bid him forthwith m, False
Th princ nd m t  Luigi Pr, False
Bhind th hou thi uning bo, False
                          go my or, False
  But irr t th hour b ight coc, False
          fy my or, False
  Now to confirm th compot thou ht c, False
Of  th prctic  prd th wtc, False
Vpon prci commndmnt from th kin, False
Strongy to gurd th pc whr Pdringn, False
Thi night h murdr hp Srbri, False
Thu mut w work tht wi uoid ditru, False
Thu mut w prctic to prunt mih, False
And thu on i nothr mut xp, False
Thi i nquiry of Hironim, False
or Bimpri brd upitio, False
And thu upition bod  furthr , False
 for myf  know my crt fu, False
And o do thy but  hu dt for th, False
Thy tht for coin thir ou ndngr, False
To u my if for coyn h vntur thi, False
And bttr ti tht b compnion d, False
Thn by thir if to hzrd our good h, False
Nor h thy iu for m to fr thir fit, False
 trut myf myf h b my frn, False
or dy thy hâ€, False
Su r ordind to no othr n, False
Entr  with  pit, False
  Now Pdringno bid thy pito ho, False
And hod on ortun  Onc mor fuour , False
Giu but ucc to min ttmpting piri, False
And t m hift for tking of min i, False
Hr i th god  Thi i th god propo, False
It i no drm tht  duntur fo, False
But Pdringno i pot thro, False
And h tht woud not trin hi concin, False
or him tht thu hi ibr pur hth rtch, False
Vnworthy uch  fuour my h f, False
And wihing wnt whn uch   pru, False
 for th fr of pprhnio, False
 know if nd houd b my nob or, False
Wi tnd btwn m nd nuing hr, False
Bid thi pc i fr from  upc, False
Hr thrfor wi  ty nd tk my tn, False
    wondr much to wht intnt it , False
Tht w r thu xpry chrgd to wtc, False
   Thi by commndmnt in th king ow, False
   But w wr nur wont to wtch nd wr, False
So nr th duk hi brothr hou bfo, False
   Contnt yourf tnd co thr omwh, False
 id  Hr Srbrin ttnd nd ty thy p, False
or hr did Don Lornzo pg ppoin, False
Tht thou by hi commnd houdt mt with hi, False
How fit  pc if on wr o dipo, False
 think thi cornr i to co with o, False
 id  Hr com th bird tht  mut cz vpo, False
Now Pdringno or nur py th m, False
  id   wondr tht hi ordhip ti o on, False
Or whrfor houd h nd for m o , False
  or thi Srbrin nd thou ht h, False
So thr h y my promi i prform, False
   Hrk gntmn thi i  pito ho, False
   And hr on in ty th murdr, False
  Now by th orrow of th ou in , False
 triu with th, False
Who firt i hnd on m  b hi pri, False
   Sirr conf nd thrin py th pri, False
Why ht thou thu vnkindy kid th m, False
  Why bcu h wkt brod o , False
   Com ir you hd bn bttr kpt your b, False
Thn hu committd thi midd o , False
   Com to th mrh with th murdr, False
   On to Hironimo  hp m h, False
To bring th murdrd body with v to, False
  Hironimo  Crry m bfor whom you w, False
Wht r h b  nwr him nd yo, False
And do your wort for  dfi you, False
Entr  nd, False
  How now my ord  wht mk you ri o oo, False
  r of prunting our mihp too , False
  Wht michif i it tht w not mitru, False
 Our grtt i w t mitrut my or, False
And unxpctd hrm do hurt v mo, False
  Why t m Don Lornzâ€”t m m, False
If ought concrn our honor nd your ow, False
  Nor you nor m my ord but both in o, False
But  upctâ€”nd th prumption grtâ€, False
Tht by tho b confdrt in our fu, False
Touching th dth of Don Horti, False
 r  btrid to od Hironim, False
  Btrid Lornzo tuh  it cnnot , False
   guiti concinc vrgd with th though, False
Of formr ui iy cnnot r, False
 m prwddâ€”nd diwd m notâ€, False
Tht  rud to Hironim, False
And thrfor know tht  hu ct it thuâ€, False
But hr th pg  How now  wht nw with t, False
  My ord Srbrin i i, False
  Who  Srbrin my m, False
 Your Highn mn my or, False
  Spk pg  who murdrd hi, False
   tht i pprhndd for th fc, False
         Pdringn, False
   Srbrin in tht oud hi ord o , False
Iniuriou viin  murdrr of hi frn, False
  Hth Pdringno murdrd Srbri, False
My ord t m ntrt you to tk th pi, False
To xprt nd htn hi run, False
With your compint vnto my ord th kin, False
Thi thir dintion brd  grtr doub, False
  Aur th Don Lornzo h h d, False
Or  hi Highn hrdy h dn, False
Mnwhi  ht th mrh io, False
or di h h for thi dmnd d, False
 id  Why o  thi fit our formr poic, False
And thu xprinc bid th wi nd , False
 y th pot h procut th poin, False
 t th trp h brk th worth twi, False
And  not tht whrwith th bird w im, False
Thu hopfu mn tht mn to hod thir ow, False
Mut ook ik fowr to thir drt frn, False
 runn to ki whom  hu hop to ctc, False
And no mn know it w my rching ftc, False
Ti hrd to trut vnto  mutitudâ€, False
Or ny on in min opinio, False
Whn mn thmu thir crt wi r, False
Entr   with  tt, False
         My or, False
                  Wht , False
   hu  ttr to your ordhi, False
                          rom whn, False
  rom Pdringno tht imprion, False
  So h i in prion th, False
                   my good or, False
  Wht woud h with , False
To tnd good ord nd hp him in dit, False
 him  hu hi ttr know hi min, False
And wht w my t him ur him o, False
ow b gon my boy h foow t, False
Aid  Thi work ik wx  Yt onc mor try thy witâ€, False
Boy go conuy thi pur to Pdringnoâ€, False
Thou knowt th prionâ€”coy giu it hi, False
And b duid tht non hr thrbou, False
Bid him b mrry ti but cr, False
And though th mrh ion b tod, False
Bid him not doubt of hi diur, False
 him hi prdon i rdy ign, False
And thron bid him body b rou, False
or wr h rdy to b turnd offâ€, False
 ti my wi th vttrmot b tridâ€, False
Thou with hi prdon ht ttnd him t, False
Shw him thi box t him hi prdon in, False
But opnt not nd if thou out thy i, False
But t him wiy kp hi hop vnknow, False
 h not wnt whi Don Lornzo i, False
   go my ord  run, False
   But irr  tht thi b cny do, False
Now tnd our fortun on  tick poin, False
And now or nur nd Lornzo doub, False
On ony thing i vnffctd y, False
And tht to  th xcutionrâ€, False
But to wht nd   it not trut th i, False
With vttrnc of our prtnc thri, False
or fr th priui whipring of th win, False
Conuy our word mongt vnfrndy , False
Tht y too opn to dunt, False
Et qu ch vogio io nun o, False
Intndo io qu ch mi bt, False
Entr  with th bo, False
  My mitr hth forbiddn m to ook in thi box nd b, False
my troth ti iky if h hd not wrnd m  houd not hu hd , False
much id tim for w mnkind in our minoriti r ik womn i, False
thir vncrtinti tht thy r mot forbiddn thy wi oon, False
ttmpt o  now  By my br honty hr nothing but th b, False
mpti box  Wr it not in gint crci  woud y it wr, False
pc of gntmnik knury   mut go to Pdringno nd t hi, False
hi prdon i in thi box  Ny  woud hu worn it hd  no, False
n th contrry   cnnot choo but mi to think how th vii, False
wi fout th gow corn th udinc nd dcnt on th hngm, False
nd  pruming of hi prdon from hnc  Wit not b n odd i, False
for m to tnd nd grc ury it h mk pointing my fignr , False
thi box  who houd y  Mock on hr thy wrrnt  It no, False
 curui it tht  mn houd it himf to dth   poo, False
Pdringno  m in  ort ori for th but if  houd b hng, False
with th  coud not w, False
Th court of juti, False
Entr  nd th, False
  Thu mut w toy in othr mn xtr, False
Tht know not how to rmmdi our ow, False
And do thm iuti whn vniuty , False
or  our wrong cn comp no rd, False
But h  nur iu to  th d, False
Tht  my com by iutic to th Hu, False
To know th cu tht my my cr , False
Thi toy my body thi conumth , False
Tht ony  to  mn iut mut , False
And nithr god nor mn b iut to , False
  Worthy Hironimo your offic , False
 cr to punih uch  do trng, False
  So it my duty to rgrd hi dt, False
Who whn h iud drud my drt boo, False
But com for tht w cm for t bgi, False
or hr y tht which bid m to b go, False
Entr     with  tt, False
  Bring forth th prionr for th court i , False
  Grmrcy boy  but it w tim to co, False
or  hd writtn to my ord n, False
 nrr mttr tht concrnth hi, False
or fr hi ordhip hd forgottn , False
But ith h hth rmmbrd m o , False
Com com com on  whn h w to thi g, False
  Stnd forth thou montr murdrr of m, False
And hr for tifction of th wor, False
Conf thy foy nd rpnt thy fu, False
or thr thy pc of xcutio, False
  Thi i hort work   to your mrtihi, False
irt  conf nor fr  dth thrfo, False
 m th mnâ€”tw  w Srbri, False
But ir thn you think thi hb th p, False
Whr w h tifi you for thi g, False
                  No  think not , False
  Pc impudnt  for thou ht find it , False
or bood with bood h whi  it  iud, False
 tifid nd th w dichrg, False
And though myf cnnot rciu th i, False
Yt wi   tht othr hu thir righ, False
Diptch  th fut pproud nd conf, False
And by our w h i condmnd to d, False
  Com on ir  r you rd, False
  To do wht my fin officiou kn, False
  To go to thi g, False
   ir you r to forwrd thou wout fi, False
furnih m with  htr to difurnih m of my hbi, False
So houd  go out of thi gr my rimnt into th, False
gr th rop  But hngmn now  py your knury, False
not chng without boot tht f, False
 So thn  mut v, False
   but thr hb for my comming dow, False
  Indd hr  rmdi for th, False
 How  b turnd of, False
  truy  Com r you rd, False
 pry you ir diptch th dy go w, False
  Wht do you hng by th howr  If you doo, False
my chnc to brk your od cuto, False
  ith you hu no ron for  m ik to br, False
  Dot thou mock m hngmn  Pry God  b no, False
prrud to brk your knupt for th, False
   ir you r  foot too ow to rch it nd, False
hop you wi nur grow o high whi  m in offi, False
  Sirr dot  yondr boy with th box in h, False
  Wht h tht point to it with hi fing, False
   tht compnio, False
   know him not but wht of hi, False
  Doot thou think to iu ti hi od doubt w, False
mk th  nw tr, False
   nd mny  fir yr ftr to tru vp mn, False
n hontr mn thn ithr thou or , False
  Wht hth h in hi box  thou think, False
  ith  cnnot t nor  cr not grt, False
 think you houd rthr hrkn to your ou ht, False
  Why irr hngmn  tk it tht tht i good fo, False
th body i ikwi good for th ou  nd it my b i, False
tht box i bm for bot, False
   thou rt un th mrit pc of m, False
fh tht r grond t my officdoo, False
   your rogury bcom n offic with  kn, False
   nd tht h  thy witn tht  you, False
it with  thu n, False
   prith rqut thi good compny to pry fo, False
   mry ir thi i  good motion  My mit, False
you  hr  good fo, False
  Ny ny now  rmmbr m t thm on t, False
om othr tim for now  hu no grt n, False
   hu not n  wrtch o impudn, False
 montrou tim whr murdr r o igh, False
And whr th ou tht houd b hrind in hu, False
Soi dight in intrdictd thin, False
Sti wndring in th thorni p, False
Tht intrcpt itf of hpi, False
Murdr   boudy montr  God forbi, False
 fut o fou houd cp vnpunih, False
Diptch nd  thi xcution do, False
Thi mk m to rmmbr th my on, False
  Ny oft  no h, False
  Why whrfor ty you hu you hop of i, False
  Why rc by my prdon from th kin, False
  Stnd you on tht  thn you h off with th, False
  So xcutionr conuy him hn, False
But t hi body b vnburi, False
Lt not th rth b chokt or infc, False
Wht tht which Hun contmn nd mn ngc, False
  Whr h  run to brth brod my woâ€, False
My wo who wight hth wrid th rt, False
Or min xcim tht hu urchrgd th i, False
With c pint for my dcd on, False
Th butring wind conpiring with my wor, False
At my mnt hu moud to u t, False
Dirobd th mdow of thir fowrd gr, False
Md mountin mrh with pringtid of my t, False
And brokn through th brzn gt of , False
Yt ti tormntd i my torturd o, False
With brokn igh nd rt pio, False
Tht wingd mount nd houring in th i, False
Bt t th window of th brightt hu, False
Soiciting for iutic nd run, False
But thy r pct in tho impri high, False
Whr countrmurd with w of dimon, False
 find th pc imprgnb nd th, False
Rit my wo nd giu my word no w, False
Entr  with  tt, False
   Lord ir  God b you ir  Th mn irâ€, False
Ptrgd ir  h tht w o fu of mri concitâ€, False
   wht of hi, False
   Lord ir  h wnt th wrong wy th fo, False
hd  fir commiion to th contrry  Sir hr i h, False
pport  pry you ir  w hu don him wron, False
   wrrnt th giu it , False
  You wi tnd btwn th gow nd , False
   thnk your ord worhi, False
  And yt though omwht nrr m concr, False
 wi to  th grf tht  uti, False
Tk truc with orrow whi  rd on th, False
Rd  My ord  writ  min xtrm rqui, False
Tht you woud bour my diur, False
If you ngct my if i dpr, False
And in my dth  h ru th trot, False
You know my ord  w him for your , False
And w confdrt with th princ nd yo, False
Wonn by rwrd nd hopfu prom, False
 hop to murdr Don Hortio tooâ€, False
Hop h to murdr min Horti, False
And ctor in th ccurd trgd, False
Wt thou Lornzo  Bthzr nd tho, False
Of whom my on my onn drud o , False
Wht hu  hrd  wht hu min i bh, False
 crd hun my it com to , False
Tht uch  montrou nd dttd d, False
So coy moothrd nd o ong conc, False
Sh thu by thi b rvngd or ru, False
Now   wht  durt not thn upc, False
Tht Bimpri ttr w not fin, False
Nor find h though fy thy hu wrong, False
Both hr myf Hortio nd thm, False
Now my  mk compr twixt hr nd th, False
Of uri ccidnt   nr coud fin, False
Ti now nd now  fingy prci, False
Thy did wht Hun vnpuniht houd not , False
 f Lornzo  r th thy fttring oo, False
 thi honour tht thou didt my on, False
And Bthzrâ€”bn to thy ou nd mâ€, False
Wht thi th rnom h rrud for t, False
Wo to th cu of th contrind wr, False
Wo to thy bn nd cptiuit, False
Wo to thy birth thy body nd thy o, False
Thy curd fthr nd thy conqurd , False
And bnd with bittr xcrtion , False
Th dy nd pc whr h did pitti t, False
But whrfor wt  min vnfruitfu wor, False
Whn nught but bood wi tifi my w, False
 wi go pin m to my ord th kin, False
And cry oud for iutic through th cour, False
Wring th fint with th my withrd f, False
And ithr purch iutic by intr, False
Or tir thm  with my runging thr, False
Entr  nd hr, False
  So tht you y thi hrb wi purg th , False
And thi th hd h  but non of thm wi purg t, False
No thr no mdicin ft for my d, False
Nor ny phyick to rcur th d, False
Hortio   whr Horti, False
  Good mdm ffright not thu your, False
With outrg for your onn Horti, False
 p in quit in th Eizin fi, False
  Why did  not giu you gown nd goody thin, False
Bought you  wit nd  whiptk to, False
To b rungd on thir vin, False
  Mdm th humor do tormnt my o, False
  My ou  poor ou thou tk of thin, False
Thou knowt not wht  My ou hth iur win, False
Tht mount m vp vnto th hight hunâ€, False
To hun   thr it up Horti, False
Bckt with troup of firry chrubi, False
Duncing bout hi nwy hd woun, False
Singing wt hymn nd chunting huny no, False
Rr hrmony to grt hi innocn, False
Tht dyd  dyd  mirrour in our d, False
But y whr h  find th mn th murdr, False
Tht w Hortio whthr h  run, False
To find thm out tht murdrd my on, False
 t  windo, False
  Wht mn thi outrg tht i offrd , False
Wht m  thu qutrd from th cour, False
No notic  h  not know th c, False
Of th my crt nd upitiou , False
Accurd brothr  vnkind murdr, False
Why bnd thou thu thy mind to mrtir , False
Hironimo why writ  of thy wron, False
Or why rt thou o ck in thy run, False
